SYMBOL,company,product,region,country,industry,sector,gics_sector
9911.TW,,Equity,tw_twse,Taiwan,"Furnishings, Fixtures & Appliances",,Consumer Cyclical
9912.TW,,Equity,tw_twse,Taiwan,Electronic Components,,Technology
9914.TW,,Equity,tw_twse,Taiwan,Leisure,,Consumer Cyclical
9917.TW,,Equity,tw_twse,Taiwan,Security & Protection Services,,Industrials
9918.TW,,Equity,tw_twse,Taiwan,Utilities - Regulated Gas,,Utilities
9919.TW,,Equity,tw_twse,Taiwan,Household & Personal Products,,Consumer Defensive
9921.TW,,Equity,tw_twse,Taiwan,Leisure,,Consumer Cyclical
9924.TW,,Equity,tw_twse,Taiwan,Building Products & Equipment,,Industrials
9925.TW,,Equity,tw_twse,Taiwan,Security & Protection Services,,Industrials
9926.TW,,Equity,tw_twse,Taiwan,Utilities - Regulated Gas,,Utilities
9927.TW,,Equity,tw_twse,Taiwan,Other Industrial Metals & Mining,,Basic Materials
9928.TW,,Equity,tw_twse,Taiwan,Broadcasting,,Communication Services
9929.TW,,Equity,tw_twse,Taiwan,Specialty Business Services,,Industrials
9930.TW,,Equity,tw_twse,Taiwan,Building Materials,,Basic Materials
9931.TW,,Equity,tw_twse,Taiwan,Utilities - Regulated Gas,,Utilities
9933.TW,,Equity,tw_twse,Taiwan,Engineering & Construction,,Industrials
9934.TW,,Equity,tw_twse,Taiwan,Building Products & Equipment,,Industrials
9935.TW,,Equity,tw_twse,Taiwan,"Furnishings, Fixtures & Appliances",,Consumer Cyclical
9937.TW,,Equity,tw_twse,Taiwan,Specialty Retail,,Consumer Cyclical
9938.TW,,Equity,tw_twse,Taiwan,Textile Manufacturing,,Consumer Cyclical
9940.TW,,Equity,tw_twse,Taiwan,Real Estate Services,,Real Estate
9941.TW,,Equity,tw_twse,Taiwan,Credit Services,,Financial Services
9942.TW,,Equity,tw_twse,Taiwan,Auto Parts,,Consumer Cyclical
9943.TW,,Equity,tw_twse,Taiwan,Leisure,,Consumer Cyclical
9944.TW,,Equity,tw_twse,Taiwan,Textile Manufacturing,,Consumer Cyclical
9945.TW,,Equity,tw_twse,Taiwan,Engineering & Construction,,Industrials
9946.TW,,Equity,tw_twse,Taiwan,Real Estate - Diversified,,Real Estate
9955.TW,,Equity,tw_twse,Taiwan,Pollution & Treatment Controls,,Industrials
9958.TW,,Equity,tw_twse,Taiwan,Metal Fabrication,,Industrials
A,Agilent Technologies,Equity,us_russell_1000,USA,Health Care Equipment,Health Care,Healthcare
AA,Alcoa,Equity,us_russell_1000,USA,Aluminum,Materials,Basic Materials
AAL,American Airlines Group,Equity,us_russell_1000,USA,Passenger Airlines,Industrials,Industrials
AAON,AAON,Equity,us_russell_1000,USA,Building Products,Industrials,Industrials
AAPL,Apple Inc.,Equity,us_russell_1000,USA,"Technology Hardware, Storage & Peripherals",Information Technology,Technology
ABBV,AbbVie,Equity,us_russell_1000,USA,Pharmaceuticals,Health Care,Healthcare
ABNB,Airbnb,Equity,us_russell_1000,USA,"Hotels, Resorts & Cruise lines",Consumer Discretionary,Consumer Cyclical
ABT,Abbott Laboratories,Equity,us_russell_1000,USA,Health Care Equipment,Health Care,Healthcare
ACGL,Arch Capital Group,Equity,us_russell_1000,USA,Reinsurance,Financials,Financial Services
ACHC,Acadia Healthcare,Equity,us_russell_1000,USA,Health Care Facilities,Health Care,Healthcare
ACI,Albertsons,Equity,us_russell_1000,USA,Food Retail,Consumer Staples,Consumer Defensive
ACM,AECOM,Equity,us_russell_1000,USA,Construction & Engineering,Industrials,Industrials
ACN,Accenture,Equity,us_russell_1000,USA,IT Consulting & Other Services,Information Technology,Technology
ADBE,Adobe Inc.,Equity,us_russell_1000,USA,Application Software,Information Technology,Technology
ADC,Agree Realty,Equity,us_russell_1000,USA,REIT - Retail,Real Estate,Real Estate
ADI,Analog Devices,Equity,us_russell_1000,USA,Semiconductors,Information Technology,Technology
ADM,Archer Daniels Midland,Equity,us_russell_1000,USA,Agricultural Products & Services,Consumer Staples,Consumer Defensive
ADP,Automatic Data Processing,Equity,us_russell_1000,USA,Human Resource & Employment Services,Industrials,Technology
ADSK,Autodesk,Equity,us_russell_1000,USA,Application Software,Information Technology,Technology
ADT,ADT Inc.,Equity,us_russell_1000,USA,Security & Protection Services,Consumer Discretionary,Industrials
AEE,Ameren,Equity,us_russell_1000,USA,Multi-Utilities,Utilities,Utilities
AEP,American Electric Power,Equity,us_russell_1000,USA,Electric Utilities,Utilities,Utilities
AES,AES Corporation,Equity,us_russell_1000,USA,Independent Power Producers & Energy Traders,Utilities,Utilities
AFG,American Financial Group,Equity,us_russell_1000,USA,Multi-line Insurance,Financials,Financial Services
AFL,Aflac,Equity,us_russell_1000,USA,Life & Health Insurance,Financials,Financial Services
AFRM,Affirm Holdings,Equity,us_russell_1000,USA,Credit Services,Information Technology,Financial Services
AGCO,AGCO,Equity,us_russell_1000,USA,Agricultural & Farm Machinery,Industrials,Industrials
AGNC,AGNC Investment,Equity,us_russell_1000,USA,REIT - Mortgage,Financials,Real Estate
AGO,Assured Guaranty,Equity,us_russell_1000,USA,Insurance - Specialty,Financials,Financial Services
AIG,American International Group,Equity,us_russell_1000,USA,Property & Casualty Insurance,Financials,Financial Services
AIT,Applied Industrial Technologies,Equity,us_russell_1000,USA,Trading Companies & Distributors,Industrials,Industrials
AIZ,Assurant,Equity,us_russell_1000,USA,Multi-line Insurance,Financials,Financial Services
AJG,Arthur J. Gallagher & Co.,Equity,us_russell_1000,USA,Insurance Brokers,Financials,Financial Services
AKAM,Akamai Technologies,Equity,us_russell_1000,USA,Internet Services & Infrastructure,Information Technology,Technology
AL,Air Lease Corporation,Equity,us_russell_1000,USA,Rental & Leasing Services,Industrials,Industrials
ALAB,Astera Labs,Equity,us_russell_1000,USA,Semiconductors,Information Technology,Technology
ALB,Albemarle Corporation,Equity,us_russell_1000,USA,Specialty Chemicals,Materials,Basic Materials
ALGM,Allegro MicroSystems,Equity,us_russell_1000,USA,Semiconductors,Information Technology,Technology
ALGN,Align Technology,Equity,us_russell_1000,USA,Health Care Supplies,Health Care,Healthcare
ALK,Alaska Air Group,Equity,us_russell_1000,USA,Passenger Airlines,Industrials,Industrials
ALL,Allstate,Equity,us_russell_1000,USA,Property & Casualty Insurance,Financials,Financial Services
ALLE,Allegion,Equity,us_russell_1000,USA,Building Products,Industrials,Industrials
ALLY,Ally Financial,Equity,us_russell_1000,USA,Credit Services,Financials,Financial Services
ALNY,Alnylam Pharmaceuticals,Equity,us_russell_1000,USA,Biotechnology,Health Care,Healthcare
ALSN,Allison Transmission,Equity,us_russell_1000,USA,Auto Parts,Industrials,Consumer Cyclical
AM,Antero Midstream,Equity,us_russell_1000,USA,Oil & Gas Midstream,Energy,Energy
AMAT,Applied Materials,Equity,us_russell_1000,USA,Semiconductor Materials & Equipment,Information Technology,Technology
AMCR,Amcor,Equity,us_russell_1000,USA,Paper & Plastic Packaging Products & Materials,Materials,Consumer Cyclical
AMD,Advanced Micro Devices,Equity,us_russell_1000,USA,Semiconductors,Information Technology,Technology
AME,Ametek,Equity,us_russell_1000,USA,Electrical Components & Equipment,Industrials,Industrials
AMG,Affiliated Managers Group,Equity,us_russell_1000,USA,Asset Management & Custody Banks,Financials,Financial Services
AMGN,Amgen,Equity,us_russell_1000,USA,Biotechnology,Health Care,Healthcare
AMH,American Homes 4 Rent,Equity,us_russell_1000,USA,REIT - Residential,Real Estate,Real Estate
AMKR,Amkor Technology,Equity,us_russell_1000,USA,Semiconductors,Information Technology,Technology
AMP,Ameriprise Financial,Equity,us_russell_1000,USA,Asset Management & Custody Banks,Financials,Financial Services
AMT,American Tower,Equity,us_russell_1000,USA,Telecom Tower REITs,Real Estate,Real Estate
AMTM,Amentum,Equity,us_russell_1000,USA,Diversified Support Services,Industrials,Industrials
AMZN,Amazon,Equity,us_russell_1000,USA,Broadline Retail,Consumer Discretionary,Consumer Cyclical
AN,AutoNation,Equity,us_russell_1000,USA,Automotive Retail,Consumer Discretionary,Consumer Cyclical
ANET,Arista Networks,Equity,us_russell_1000,USA,Communications Equipment,Information Technology,Technology
AON,AON,Equity,us_russell_1000,USA,Insurance Brokers,Financials,Financial Services
AOS,A. O. Smith,Equity,us_russell_1000,USA,Building Products,Industrials,Industrials
APA,APA Corporation,Equity,us_russell_1000,USA,Oil & Gas Exploration & Production,Energy,Energy
APD,Air Products,Equity,us_russell_1000,USA,Industrial Gases,Materials,Basic Materials
APG,APi Group,Equity,us_russell_1000,USA,Construction & Engineering,Industrials,Industrials
APH,Amphenol,Equity,us_russell_1000,USA,Electronic Components,Information Technology,Technology
APLS,Apellis Pharmaceuticals,Equity,us_russell_1000,USA,Biotechnology,Health Care,Healthcare
APO,Apollo Global Management,Equity,us_russell_1000,USA,Asset Management & Custody Banks,Financials,Financial Services
APP,AppLovin,Equity,us_russell_1000,USA,Application Software,Information Technology,Communication Services
APPF,AppFolio,Equity,us_russell_1000,USA,Application Software,Information Technology,Technology
APTV,Aptiv,Equity,us_russell_1000,USA,Automotive Parts & Equipment,Consumer Discretionary,Consumer Cyclical
AR,Antero Resources,Equity,us_russell_1000,USA,Oil & Gas E&P,Energy,Energy
ARE,Alexandria Real Estate Equities,Equity,us_russell_1000,USA,Office REITs,Real Estate,Real Estate
ARES,Ares Management,Equity,us_russell_1000,USA,Asset Management,Financials,Financial Services
ARMK,Aramark,Equity,us_russell_1000,USA,Specialty Business Services,Consumer Discretionary,Industrials
ARW,Arrow Electronics,Equity,us_russell_1000,USA,Technology Distributors,Information Technology,Technology
AS,Amer Sports,Equity,us_russell_1000,USA,Leisure Products,Consumer Discretionary,Consumer Cyclical
ASH,Ashland Global,Equity,us_russell_1000,USA,Diversified Chemicals,Materials,Basic Materials
ASTS,AST SpaceMobile,Equity,us_russell_1000,USA,Wireless Telecommunication Services,Communication Services,Technology
ATI,ATI Inc.,Equity,us_russell_1000,USA,Aerospace & Defense,Industrials,Industrials
ATO,Atmos Energy,Equity,us_russell_1000,USA,Gas Utilities,Utilities,Utilities
ATR,AptarGroup,Equity,us_russell_1000,USA,"Metal, Glass & Plastic Containers",Materials,Healthcare
AU,AngloGold Ashanti,Equity,us_russell_1000,USA,Gold,Materials,Basic Materials
AUR,Aurora Innovation,Equity,us_russell_1000,USA,Information Technology Services,Information Technology,Technology
AVB,AvalonBay Communities,Equity,us_russell_1000,USA,Multi-Family Residential REITs,Real Estate,Real Estate
AVGO,Broadcom,Equity,us_russell_1000,USA,Semiconductors,Information Technology,Technology
AVT,Avnet,Equity,us_russell_1000,USA,Technology Distributors,Information Technology,Technology
AVTR,Avantor,Equity,us_russell_1000,USA,Medical Instruments & Supplies,Health Care,Healthcare
AVY,Avery Dennison,Equity,us_russell_1000,USA,Paper & Plastic Packaging Products & Materials,Materials,Consumer Cyclical
AWI,Armstrong World Industries,Equity,us_russell_1000,USA,Building Products & Equipment,Industrials,Industrials
AWK,American Water Works,Equity,us_russell_1000,USA,Water Utilities,Utilities,Utilities
AXON,Axon Enterprise,Equity,us_russell_1000,USA,Aerospace & Defense,Industrials,Industrials
AXP,American Express,Equity,us_russell_1000,USA,Consumer Finance,Financials,Financial Services
AXS,AXIS Capital,Equity,us_russell_1000,USA,Insurance - Specialty,Financials,Financial Services
AXTA,Axalta,Equity,us_russell_1000,USA,Specialty Chemicals,Materials,Basic Materials
AYI,Acuity Brands,Equity,us_russell_1000,USA,Electrical Components & Equipment,Industrials,Industrials
AZO,AutoZone,Equity,us_russell_1000,USA,Automotive Retail,Consumer Discretionary,Consumer Cyclical
BA,Boeing,Equity,us_russell_1000,USA,Aerospace & Defense,Industrials,Industrials
BAC,Bank of America,Equity,us_russell_1000,USA,Diversified Banks,Financials,Financial Services
BAH,Booz Allen Hamilton,Equity,us_russell_1000,USA,Consulting Services,Industrials,Industrials
BALL,Ball Corporation,Equity,us_russell_1000,USA,"Metal, Glass & Plastic Containers",Materials,Consumer Cyclical
BAM,Brookfield Asset Management,Equity,us_russell_1000,USA,Asset Management & Custody Banks,Financials,Financial Services
BAX,Baxter International,Equity,us_russell_1000,USA,Health Care Equipment,Health Care,Healthcare
BBWI,"Bath & Body Works, Inc.",Equity,us_russell_1000,USA,Other Specialty Retail,Consumer Discretionary,Consumer Cyclical
BBY,Best Buy,Equity,us_russell_1000,USA,Computer & Electronics Retail,Consumer Discretionary,Consumer Cyclical
BC,Brunswick Corporation,Equity,us_russell_1000,USA,Leisure Products,Consumer Discretionary,Consumer Cyclical
BDX,Becton Dickinson,Equity,us_russell_1000,USA,Health Care Equipment,Health Care,Healthcare
BEN,Franklin Templeton Investments,Equity,us_russell_1000,USA,Asset Management & Custody Banks,Financials,Financial Services
BEPC,Brookfield Renewable Partners,Equity,us_russell_1000,USA,Utilities - Renewable,Utilities,Utilities
BFAM,Bright Horizons,Equity,us_russell_1000,USA,Personal Services,Consumer Discretionary,Consumer Cyclical
BG,Bunge Global,Equity,us_russell_1000,USA,Agricultural Products & Services,Consumer Staples,Consumer Defensive
BHF,Brighthouse Financial,Equity,us_russell_1000,USA,Life & Health Insurance,Financials,Financial Services
BIIB,Biogen,Equity,us_russell_1000,USA,Biotechnology,Health Care,Healthcare
BILL,Bill.com,Equity,us_russell_1000,USA,Software - Application,Information Technology,Technology
BIO,Bio-Rad Laboratories,Equity,us_russell_1000,USA,Life Sciences Tools & Services,Health Care,Healthcare
BIRK,Birkenstock,Equity,us_russell_1000,USA,Footwear,Consumer Discretionary,Consumer Cyclical
BJ,BJ's Wholesale Club,Equity,us_russell_1000,USA,Hypermarkets & Super Centers,Consumer Staples,Consumer Defensive
BK,BNY Mellon,Equity,us_russell_1000,USA,Asset Management & Custody Banks,Financials,Financial Services
BKNG,Booking Holdings,Equity,us_russell_1000,USA,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,Consumer Cyclical
BKR,Baker Hughes,Equity,us_russell_1000,USA,Oil & Gas Equipment & Services,Energy,Energy
BLD,TopBuild,Equity,us_russell_1000,USA,Engineering & Construction,Consumer Discretionary,Industrials
BLDR,Builders FirstSource,Equity,us_russell_1000,USA,Building Products,Industrials,Industrials
BLK,BlackRock,Equity,us_russell_1000,USA,Asset Management & Custody Banks,Financials,Financial Services
BLSH,Bullish,Equity,us_russell_1000,USA,Software - Infrastructure,Financials,Technology
BMRN,BioMarin Pharmaceutical,Equity,us_russell_1000,USA,Biotechnology,Health Care,Healthcare
BMY,Bristol Myers Squibb,Equity,us_russell_1000,USA,Health Care Distributors,Health Care,Healthcare
BOKF,BOK Financial Corporation,Equity,us_russell_1000,USA,Banks - Regional,Financials,Financial Services
BPOP,"Popular, Inc.",Equity,us_russell_1000,USA,Banks - Regional,Financials,Financial Services
BR,Broadridge Financial Solutions,Equity,us_russell_1000,USA,Data Processing & Outsourced Services,Industrials,Technology
BRBR,BellRing Brands,Equity,us_russell_1000,USA,Packaged Foods & Meats,Consumer Staples,Consumer Defensive
BRKR,Bruker,Equity,us_russell_1000,USA,Health Care Equipment,Health Care,Healthcare
BRO,Brown & Brown,Equity,us_russell_1000,USA,Insurance Brokers,Financials,Financial Services
BROS,Dutch Bros. Coffee,Equity,us_russell_1000,USA,Restaurants,Consumer Discretionary,Consumer Cyclical
BRX,Brixmor Property Group,Equity,us_russell_1000,USA,Retail REITs,Real Estate,Real Estate
BSX,Boston Scientific,Equity,us_russell_1000,USA,Health Care Equipment,Health Care,Healthcare
BSY,Bentley Systems,Equity,us_russell_1000,USA,Software - Application,Information Technology,Technology
BURL,Burlington Stores,Equity,us_russell_1000,USA,Apparel Retail,Consumer Discretionary,Consumer Cyclical
BWA,BorgWarner,Equity,us_russell_1000,USA,Automotive Parts & Equipment,Consumer Discretionary,Consumer Cyclical
BWXT,BWX Technologies,Equity,us_russell_1000,USA,Aerospace & Defense,Industrials,Industrials
BX,Blackstone Inc.,Equity,us_russell_1000,USA,Asset Management & Custody Banks,Financials,Financial Services
BXP,"BXP, Inc.",Equity,us_russell_1000,USA,Office REITs,Real Estate,Real Estate
BYD,Boyd Gaming,Equity,us_russell_1000,USA,Casinos & Gaming,Consumer Discretionary,Consumer Cyclical
C,Citigroup,Equity,us_russell_1000,USA,Diversified Banks,Financials,Financial Services
CACC,Credit Acceptance,Equity,us_russell_1000,USA,Credit Services,Financials,Financial Services
CACI,CACI,Equity,us_russell_1000,USA,Diversified Support Services,Industrials,Technology
CAG,Conagra Brands,Equity,us_russell_1000,USA,Packaged Foods & Meats,Consumer Staples,Consumer Defensive
CAH,Cardinal Health,Equity,us_russell_1000,USA,Health Care Distributors,Health Care,Healthcare
CAI,Caris Life Sciences,Equity,us_russell_1000,USA,Biotechnology,Health Care,Healthcare
CAR,Avis Budget Group,Equity,us_russell_1000,USA,Passenger Ground Transportation,Industrials,Industrials
CARR,Carrier Global,Equity,us_russell_1000,USA,Building Products,Industrials,Industrials
CART,Maplebear Inc.,Equity,us_russell_1000,USA,Food Retail,Consumer Staples,Consumer Cyclical
CASY,Casey's,Equity,us_russell_1000,USA,Food Retail,Consumer Staples,Consumer Cyclical
CAT,Caterpillar Inc.,Equity,us_russell_1000,USA,Construction Machinery & Heavy Transportation Equipment,Industrials,Industrials
CAVA,Cava Group,Equity,us_russell_1000,USA,Restaurants,Consumer Discretionary,Consumer Cyclical
CB,Chubb Limited,Equity,us_russell_1000,USA,Property & Casualty Insurance,Financials,Financial Services
CBOE,Cboe Global Markets,Equity,us_russell_1000,USA,Financial Exchanges & Data,Financials,Financial Services
CBRE,CBRE Group,Equity,us_russell_1000,USA,Real Estate Services,Real Estate,Real Estate
CBSH,Commerce Bancshares,Equity,us_russell_1000,USA,Regional Banks,Financials,Financial Services
CCC,CCC Intelligent Solutions,Equity,us_russell_1000,USA,Software - Application,Information Technology,Technology
CCI,Crown Castle,Equity,us_russell_1000,USA,Telecom Tower REITs,Real Estate,Real Estate
CCK,Crown Holdings,Equity,us_russell_1000,USA,Packaging & Containers,Materials,Consumer Cyclical
CCL,Carnival Corporation & plc,Equity,us_russell_1000,USA,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,Consumer Cyclical
CDNS,Cadence Design Systems,Equity,us_russell_1000,USA,Application Software,Information Technology,Technology
CDW,CDW,Equity,us_russell_1000,USA,Technology Distributors,Information Technology,Technology
CE,Celanese,Equity,us_russell_1000,USA,Specialty Chemicals,Materials,Basic Materials
CEG,Constellation Energy,Equity,us_russell_1000,USA,Multi-Utilities,Utilities,Utilities
CELH,Celsius Holdings,Equity,us_russell_1000,USA,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,Consumer Defensive
CERT,"Certara, Inc.",Equity,us_russell_1000,USA,Health Information Services,Health Care,Healthcare
CF,CF Industries,Equity,us_russell_1000,USA,Fertilizers & Agricultural Chemicals,Materials,Basic Materials
CFG,Citizens Financial Group,Equity,us_russell_1000,USA,Regional Banks,Financials,Financial Services
CFLT,"Confluent, Inc.",Equity,us_russell_1000,USA,Software - Infrastructure,Information Technology,Technology
CFR,Frost Bank,Equity,us_russell_1000,USA,Regional Banks,Financials,Financial Services
CG,Carlyle Group (The),Equity,us_russell_1000,USA,Asset Management,Financials,Financial Services
CGNX,Cognex Corporation,Equity,us_russell_1000,USA,Electronic Equipment & Instruments,Information Technology,Technology
CHD,Church & Dwight,Equity,us_russell_1000,USA,Household Products,Consumer Staples,Consumer Defensive
CHDN,Churchill Downs Incorporated,Equity,us_russell_1000,USA,Casinos & Gaming,Consumer Discretionary,Consumer Cyclical
CHE,Chemed Corporation,Equity,us_russell_1000,USA,Health Care Services,Health Care,Healthcare
CHH,Choice Hotels,Equity,us_russell_1000,USA,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,Consumer Cyclical
CHRW,C.H. Robinson,Equity,us_russell_1000,USA,Air Freight & Logistics,Industrials,Industrials
CHTR,Charter Communications,Equity,us_russell_1000,USA,Cable & Satellite,Communication Services,Communication Services
CHWY,Chewy,Equity,us_russell_1000,USA,Other Specialty Retail,Consumer Discretionary,Consumer Cyclical
CI,Cigna,Equity,us_russell_1000,USA,Managed Health Care,Health Care,Healthcare
